"","source_id","author","year","journal","citation","table_figure"
"740","42779","Carr",1973,NA,"Carr, W.E.S.; Adams, C.A. 1973. Food habits of juvenile marine fishes occupying seagrass beds in the estuarine zone near crystal river, Florida. Trans. Am. Fish. Soc. 102(3):511-540.",NA
"741","42401","Nasir",1989,NA,"Nasir, N.A.; Naama, A.K.; Al-Saboonchi, A. 1989. The distribution, length-weight relationships, food and feeding of the cyprinid fish <i>Barbus sharpeyi</i> from Al-Hammar Marsh, Iraq. Fish. Res. 7(1-2):175-181.",NA
"742","13505","Grabe",1978,NA,"Grabe, S.A. 1978. Food and feeding habits of juvenile Atlantic tomcod, <i>Microgadus tomcod</i>, from Haverstraw Bay, Hudson River. Fish. Bull. 76(1):89-94.",NA
"743","26273","Waters",1993,NA,"Waters, T.F.; Kaehler, J.P.; Polomis, T.J.; Kwak, T.J. 1993. Production dynamics of smallmouth bass in a small Minnesota stream. Trans. Am. Fish. Soc. 122(4):588-598.",NA
"744","13432","Keast",1985,NA,"Keast, A.; Eadie, J.M. 1985. Growth depensation in year-0 largemouth bass: the influence of diet. Trans. Am. Fish. Soc. 114(2):204-213.",NA
"745","11274","Cochran",1982,NA,"Cochran, P.A.; Adelman, I.R. 1982. Seasonal aspects of daily ration of largemouth bass (<i>Micropterus salmoides</i>), with an evaluation of gastric evacuation rate. Environ. Biol. Fishes 7(3):265-275.",NA
"746","46219","Elliot",1976,NA,"Elliot, G.V. 1976. Diel acitivity and feeding of schooled largemouth bass fry. Trans. Am. Fish. Soc. 105(5):624-627.",NA
"747","42168","Azoulay",1992,NA,"Azoulay, B.; Gophen, M. 1992. Feeding habits of larval <i>Mirogrex terraesanctae</i> (Steinitz, 1952) in Lake Kinneret I. Field study. Hydrobiologia 246(3):243-249.",NA
"748","43781","Marais",1984,NA,"Marais, J.F.K. 1984. Feeding ecology of major carnivorous fish from four eastern Cape estuaries. S. Afr. J. Zool. 19(3):210-223.",NA
"749","35741","KouaméLan",2000,NA,"Kouamélan, P.E.; Teugels, G.G.; Gourène, G.; Thys van den Audenaerde, D.F.E.; Ollevier, F. 2000. Habitudes alimentaires de <i>Mormyrops anguilloides</i> (Mormyridae) en milieux lacustre fluvial d'un bassin Ouest-Africain. Cybium 24(1):67-79.",NA
"750","32433","Prout",1990,NA,"Prout, M.W.; Mills, E.L.; Forney, J.L. 1990. Diet, growth, and potential competitive interactions between age-0 white perch and yellow perch in Oneida Lake, New York. Trans. Am. Fish. Soc. 119(6):966-975.",NA
"751","42774","Webster",1942,NA,"Webster, D.A. 1942. Food progression in young white perch <i>Morone americana</i> (Gmelin) from Bantam Lake, Connecticut. Trans. Am. Fish. Soc. 72:136-144.",NA
"752","9666","Stevens",1966,NA,"Stevens, D.E. 1966. Food habits of striped bass, <i>Roccus saxatilis</i> in the Sacramento-San Joaquin Delta. p. 68-96. In J.L. Turner and D. W. Kelly (comp.) Ecological studies of the Sacramento-San Joaquin Delta. Part II Fishes of the Delta, Fish. Bull. 136.",NA
"753","43229","Hurst",2001,NA,"Hurst, T.P.; Conover, D.O. 2001. Diet and consumption rates of overwintering YOY striped bass, <i>Morone saxatilis</i>, in the Hudson river. Fish. Bull. 99:545-553.",NA
"754","26962","Wells",1984,NA,"Wells, R. 1984. The food of the grey mullet (<i>Mugil cephalus</i> L.) in Lake Waahi and the Waikato River at Huntly. N.Z. J. Mar. Freshwat. Res. 18(1):13-19.",NA
"755","13547","Pisarevskaya",1991,NA,"Pisarevskaya, I.I.; Aksenova, E.O. 1991. Feeding of Black Sea mullets during early ontogeny. J. Ichthyol. 31(3):22-30.",NA
"756","27892","Gill",1998,NA,"Gill, H.S.; Morgan, D.L. 1998. Larval development of <i>Nannatherina balstoni</i> Regan (Nannopercidae), with a description of ontogenetic changes in diet. Ecol. Freshwat. Fish 7:132-139.",NA
"757","12565","Blaber",1994,NA,"Blaber, S.J.M.; Brewer, D.T.; Salini, J.P. 1994. Diet and dentition in tropical ariid catfishes from Australia. Environ. Biol. Fishes 40(2):159-174.",NA
"758","37734","Eldon",1979,NA,"Eldon, G.A. 1979. Food of the Canterbury mudfish, <i>Neochanna burrowsius</i> (Salmoniformes: Galaxiidae). N.Z. J. Mar. Freshwat. Res. 13(2):255-261.",NA
"759","12571","Blay",1995,NA,"Blay, J. Jr. 1995. Food and diel feeding periodicity of juvenile sicklefin mullet, <i>Liza falcipinnis</i> (Mugilidae) in a closed tropical lagoon. Cybium 19(4):325-332.",NA
"760","56414","Baimov",1970,NA,"Baimov, U.A. 1970. Feeding of monky goby in the Aral Sea. Vopr. Ikhtiol. 10(1):175-178.",NA
"761","6932","Salini",1994,NA,"Salini, J.P.; Blaber, S.J.M.; Brewer, D.T. 1994. Diets of trawled predatory fish of the Gulf of Carpentaria, Australia, with particular reference to predation on prawns. Aust. J. Mar. Freshwat. Res. 45(3):397-411.",NA
"762","30526","Ferriz",1993,NA,"Ferriz, R.A. 1993. Algunos aspectos de la dieta de cuatro especies ícticas del río Limay. Revista de Ictiologia 2/3 (1/2):1-7.",NA
"763","89203","Rodrigues",2001,NA,"Rodrigues, L.F.; Bemvenuti, M.A. 2001. Hábito alimentar e osteologia da boca do peixe-rei, <i>Odontesthes humensis</i> de Buen (Atheriniformes, Atherinopsidae) na Lagoa Mirim, Rio Grande do Sul, Brasil. Revista Brasileira de Zoologia, 18(3):793-802.",NA
"764","12528","Duque-Nivia",1996,NA,"Duque-Nivia, G.; Acero, A.; Santos-Martinez, A.; Rubio, E. 1996. Food habits of the species of the genus <i>Oligoplites</i> (Carangidae) from the Cienaga Grande de Santa Marta-Colombian Caribbean. Cybium 20(3):251-260.",NA
"765","26468","Pearcy",1990,NA,"Pearcy, W.G.; Brodeur, R.D.; Fisher, J.P. 1990. Distribution and biology of juvenile cutthroat trout <i>Oncorhynchus clarki clarki</i> and steelhead <i>O. mykiss</i> in coastal waters off Oregon and Washington. Fish. Bull. 88(4):697-711.",NA
"766","13798","Jeppson",1959,NA,"Jeppson, P.W.; Platts, W.S. 1959. Ecology and control of the Columbia squawfish in northern Idaho lakes. Trans. Am. Fish. Soc. 88(2):197-202.",NA
"767","13434","Lebrasseur",1965,NA,"Lebrasseur, R.J. 1965. Stomach contents of salmon and steelhead trout in the northeastern Pacific Ocean. J. Fish. Res. Board Can. 23:85-107.",NA
"768","9043","Shershnev",1982,NA,"Shershnev, A.P.; Chupakhin, V.V.; Rudnev, V.A. 1982. Ecology of juvenile pink salmon, <i>Oncorhynchus gorbuscha</i> (Salmonidae), from Sakhalin and Iturup Islands during the marine period of life. J. Ichthyol. 22(3):90-97.",NA
"769","13807","Murphy",1988,NA,"Murphy, M.L.; Thedinga, J.F.; Koski, K.V. 1988. Size and diet of juvenile Pacific salmon during seaward migration through a small estuary in southeastern Alaska. Fish. Bull. 86(2):213-222.",NA
"770","26471","Gorbatenko",1989,NA,"Gorbatenko, K.M.; Chuchukalo, V.I. 1989. Feeding and daily food consumption of Pacific salmon of the genus <i>Oncorhynchus</i> in the Okhotsk Sea during summer and autumn. Vopr. Ikhtiol. 3:456-464.",NA
"771","39861","Kanno",1971,NA,"Kanno, Y.; Hamai, I. 1971. Food of salmonid fish in the Bering Sea in summer of 1996. Bull. Fac. Fish. Hokkaido Univ. 22:107-128.",NA
"772","9027","Karpenko",1989,NA,"Karpenko, V.I.; Nikolaeva, E.T. 1989. Daily feeding rhythm and rations of juvenile chum salmon, <i>Oncorhynchus keta</i>, during river and early marine part of their life cycle. J. Ichthyol. 29(4):75-82.",NA
"773","39862","Lebrasseur",1965,NA,"Lebrasseur, R.J. 1965. Stomach contents of salmon and steelhead trout in the northeastern Pacific Ocean. J. Fish. Res. Board Can. 23:85-107.",NA
"774","32128","Brodeur",1990,NA,"Brodeur, R.D.; Pearcy, W.G. 1990. Trophic relations of juvenile pacific salmon off the Oregon and Washington coast. Fish. Bull. 88(4):617-636.",NA
"775","12566","Brodeur",1991,NA,"Brodeur, R.D. 1991. Ontogenetic variations in the type and size of prey consumed by juvenile coho, <i>Oncorhynchus kisutch</i>, and chinook, <i>O. tshawytscha</i>, salmon. Environ. Biol. Fishes 30(3):303-315.",NA
"776","13786","Johnson",1981,NA,"Johnson, J.; Johnson, E. 1981. Feeding periodicity and diel variation in diet composition of subyearling coho salmon, <i>Oncorhynchus kisutch</i>, and steelhead, <i>Salmo gairdneri</i> in a small stream during summer. Fish. Bull. 79(2):370-376.",NA
"777","13427","Pidgeon",1981,NA,"Pidgeon, R.W.J. 1981. Diet and growth of rainbow trout, <i>Salmo gairdneri</i> Richardson in two streams on the New England Tableland, New South Wales. Aust. J. Mar. Freshwat. Res. 32:967-974.",NA
"778","30607","Wurtsbaugh",1975,NA,"Wurtsbaugh, W.A.; Brocksen, R.W.; Goldman, C.R. 1975. Food and distribution of underyearling brook and rainbow trout in Castle Lake, California. Trans. Am. Fish. Soc. 104(1):88-95.",NA
"779","30346","Carlson",1974,NA,"Carlson, H.R. 1974. Food of juvenile sockeye salmon, <i>Oncorhynchus nerka</i>, in the inshore coastal waters of Bristol Bay, Alaska, 1966-67. Fish. Bull. 74(2):458-462.",NA
"780","42131","Carlson",1976,NA,"Carlson, H.R. 1976. Foods of juvenile sockeye salmon, <i>Oncorhynchus nerka</i>, in the inshore coastal waters of Bristol Bay, Alaska, 1966-67. NOAA Fish. Bull. 74(2):458-462.",NA
"781","42136","Sobolevskii",1996,NA,"Sobolevskii, E.I.; Senchenko, I.A. 1996. The spatial structure and trophic connections of abundant pelagic fish of Eastern Kamchatka in the Autumn and Winter. J. Ichthyol. 36(1):30-39.",NA
"782","30612","Jude",1987,NA,"Jude, D.J.; Tesar, F.J.; Deboe, S.F.; Miller, T.J. 1987. Diet and selection of major prey species by Lake Michigan salmonids, 1973-1982. Trans. Am. Fish. Soc. 116(5):677-691.",NA
"783","52737","Winemiller",2003,NA,"Winemiller, K.O.; Kelso-Winemiller, L.C. 2003. Food habits of tilapiine cichlids of the Upper Zambezi River and floodplain during the descending phase of the hydrologic cycle. J. Fish Biol. 63(1):120-128.",NA
"784","54097","Kelley",1968,NA,"Kelley, D.W. 1968. Fishery development in the central Barotse flood plain. FAO No. TA 2554.",NA
"785","54302","JiméNez-Badillo",2000,NA,"Jiménez-Badillo, M.L.; Nepita-Villanueva, M.R. 2000. Espectro trófico de la tilapia <i>Oreochromis aureus</i> (Perciformes: Cichlidae) en la presa Infiernillo, Michoacán-Guerrero, México. Rev. Biol. Trop. 48(2-3):487-494.",NA
"786","27598","Plisnier",1988,NA,"Plisnier, P.D.; Micha, J.C.; Frank, V. 1988. Biologie et exploitation des poissons du lac Ihema (bassin Akagera, Rwanda). Presses Universitaires, Namur.",NA
"787","4692","Mwanyama",1992,NA,"Mwanyama, N.C. 1992. Feeding and fecundity of the Chambo species. Chambo Fisheries Research Project Workshop. GOM/FAO/UNDP Project. MLW/86/013.",NA
"788","12531","Tokranov",1995,NA,"Tokranov, A.M.; Maksimenkov, V.V. 1995. Feeding habits of predatory fishes in the Bol'shaya River estuary (West Kamchatka). J. Ichthyol. 35(9):102-112.",NA
"789","9040","Strel'Nikova",1982,NA,"Strel'nikova, A.P.; Ivanova, M.N. 1982. Feeding of smelt, <i>Osmerus eperlanus</i> (Osmeridae), in early ontogenesis in the Rybinsk Reservoir. J. Ichthyol. 22(3):48-54.",NA
"790","26475","Foltz",1977,NA,"Foltz, J.W. 1977. Food habits and feeding chronology of rainbow smelt, <i>Osmerus mordax</i>, in Lake Michigan. Fish. Bull. 75(3):637-640.",NA
"791","42234","King",1988,NA,"King, R.P. 1988. New observations on the trophic ecology of <i>Liza grandisquamis</i> (Valenciennes, 1836) (Pisces: Mugilidae) in the bonny river, Niger Delta, Nigeria. Cybium 12(1):23-36.",NA
"792","56605","Gritsenko",2002,NA,"Gritsenko, O.F. 2002. Diadromous fishes of Sakhalin (Systematics, ecology, fisheries). Moscow, VNIRO Publishing, 248 p.",NA
"793","75301","Egorova",1952,NA,"Egorova, M.N. 1952. Materials on the feeding of Ussuri catfish (<i>Liocassis ussuriensis</i> Dyb.) and Herzenstein's catfish (<i>Liocassis herzensteini</i> Berg) in Amur River basin. Trudy Amurskoi Ikhtiologicheskoi Ekspeditsii. Vol. 3. P. 449-490.",NA
"794","33109","Jansen",1992,NA,"Jansen, W.A.; Mackay, W.C. 1992. Foraging in yellow perch, <i>Perca flavescens</i>: biological and physical factors affecting diel periodicity in feeding, consumption, and movement. Environ. Biol. Fishes 34:287-303.",NA
"795","28076","Keast",1977,NA,"Keast, A. 1977. Diet overlaps and feeding relationships between the year classes in the yellow perch (<i>Perca flavensces</i>). Environ. Biol. Fishes 2(1):53-70.",NA
"796","30521","Ferriz",1989,NA,"Ferriz, R.A. 1989. Alimentacion de <i>Percichthys colhuapiensis</i> (Mac Donagh, 1955) y <i>P. trucha</i> (Girard 1854) (Osteichthyes, Percichthyidae), en el embaise Ramos Mexia, Provincia del Neuquen, Argentina. Iheringia. Sér. Zool., Porto Alegre (69) :109-116.",NA
"797","52001","Gray",1979,NA,"Gray, R.H.; Dauble, D.D. 1979. Biology of the sand roller in the central Columbia River. Trans. Am. Fish. Soc. 108(6):646-649.",NA
"798","55513","Odum",2001,NA,"Odum, O.; Anuta, M. 2001. The food and feeding habits of <i>Phractolaemus anosrgii</i> (Boulenger) from Warri River, Nigeria. J. Aquat. Sci. 16(1):18-21.",NA
"799","42173","Greger",1987,NA,"Greger, P.D.; Deacon, J.E. 1987. Diel food utilization by woundfin, <i>Plagopterus argentissimus</i>, in Virgin River, Arizona. Environ. Biol. Fishes 19(1):73-77.",NA
"800","28130","Gibson",1996,NA,"Gibson, R.N.; Robb, L. 1996. Piscine predation on juvenile fishes on a Scottish sandy beach. J. Fish Biol. 49(1):120-138.",NA
"801","3997","Hertling",1928,NA,"Hertling, H. 1928. Untersuchungen über die Ernährung von Meeresfischen (Quantitative Nahrungsuntersuchungen an Pleuronektiden und eingewanderten Fischen der Ostsee). Ber. d. wiss. Kom. f. Meeresforsch. 4(2).",NA
"802","37407","Costa",1988,NA,"Costa, M.J. 1988. Écologie alimentaire des poissons de l'estuarie du Tage. Cybium 12(4):301-320.",NA
"803","13323","Jewett",1980,NA,"Jewett, S.C.; Feder, H.M. 1980. Autumn food of adult starry flounders, <i>Platichthys stellatus</i>, from the northeastern Bering Sea and the southeastern Chukchi Sea. J. Cons. Int. Explor. Mer. 39(1):7-14.",NA
"804","9013","Tokranov",1994,NA,"Tokranov, A.M.; Maksimenkov, V.V. 1994. Feeding of the starry flounder, <i>Platichthys stellatus</i>, in the Bol'shaya River estuary (western Kamchatka). J. Ichthyol. 34(1):76-83.",NA
"805","12080","Olund",1961,NA,"Olund, L.J.; Cross, F.B. 1961. Geographic variation in the North American cyprinid fish, <i>Hybopsis gracilis</i>. Univ. Kansas Pub. Mus. Natur. Hist. 13(7):323-348.",NA
"806","52840","Dankwa",2003,NA,"Dankwa, H.R. 2003. Biology of <i>Polypterus senegalus</i> (Pisces, Polyteridae) in the Pru River, Ghana. p. 23-24. In M.L.D. Palomares, B. Samb, T. Diouf, J.M. Vakily and D. Pauly (eds.) Fish biodiversity: local studies as basis for global inferences. ACP-EU Fish. Res. Rep. 14: 281p.",NA
"807","30600","Thompson",1976,NA,"Thompson, G.E.; Davies, R.W. 1976. Observations on the age, growth, reproduction, and feeding of mountain whitefish (<i>Prosopium williamsoni</i>) in the Sheep River, Alberta. Trans. Am. Fish. Soc. 2:208-219.",NA
"808","50638","Hortle",1980,NA,"Hortle, M.E.; White, R.W.G. 1980. Diet of <i>Pseudaphritis urvillii</i> (Cuvier & Valenciennes) (Pisces: Bovichthyidae) from South-eastern Tasmania. Aust. J. Mar. Freshwat. Res. 31:533-539.",NA
"809","9096","Goulding",1980,NA,"Goulding, M. 1980. The fishes and the forest: explorations in Amazonian natural history. University of California Press, Berkeley. 280 p.",NA
"810","75233","Mukhacheva",1950,NA,"Mukhacheva, V.A. 1950. Biology of stone moroko (<i>Pseudorasbora parva</i> Schlegel). Trudy Amurskoi Ikhtiologicheskoi Ekspedotsii 1945-1949 gg. Vol. 1. P.",NA
"811","44025","Kondur",1979,NA,"Kondur, L.V. 1979. The food of the shovelnose sturgeon <i>Pseudoscaphirhynchus kaufmanni</i>, of the Vakhsh river. J. Ichthyol. 19(5):155-158.",NA
"812","9355","Nico",1990,NA,"Nico, L.G. 1990. Feeding chronology of juvenile piranhas, <i>Pygocentrus notatus</i>, in the Venezuelan Llanos. Environ. Biol. Fishes 29(1):51-57.",NA
"813","3987","Minckley",1959,NA,"Minckley, W.L.; Deacon, J.E. 1959. Biology of the flathead catfish in Kansas. Trans. Am. Fish. Soc. 88(4):344-355.",NA
"814","26055","Blaber",1984,NA,"Blaber, S.J.M. 1984. The diet, food selectivity and niche of <i>Rhabdosargus sarba</i> (Teleostei: Sparidae) in Natal estuaries. S. Afr. J. Zool.19(3):241-246.",NA
"815","82713","KüTter",2009,NA,"Kütter, M.T.; de Azevedo Bemvenuti, M.; Moresco, A. 2009. Feeding strategy of the jundiá <i>Rhamdia quelen</i> (Siluriformes, Heptapteridae) in costal lagoons of southern Brazil. Maringá 31(1):41-47.",NA
"816","13356","Salini",1992,NA,"Salini, J.P.; Blaber, S.J.; Brewer, D.T. 1992. Diets of sharks from estuaries and adjacent waters of the north-eastern Gulf of Carpentaria, Australia. Aust. J. Mar. Freshwat. Res. 43(1):87-96.",NA
"817","28100","Belova",1986,NA,"Belova, L.N. 1986. Long-term feeding changes of vobla, <i>Rutilus rutilus caspicus</i>. J. Ichthyol. 26(3):50-56.",NA
"818","4938","Reyes-Marchant",1992,NA,"Reyes-Marchant, P.; Cravinho, A.; Lair, N. 1992. Food and feeding behavior of roach (<i>Rutilus rutilus</i>, Linné 1758)) juveniles in relation to morphological change. J. Appl. Ichthyol. 8(1-4):77-89.",NA
"819","43785","Tsunikova",1969,NA,"Tsunikova, Y.P. 1969. Feeding and growth of young of the roach <i>Rutilus rutilus heckeli</i> Nord. in the Kuban' estuaries. Prob. Ichthyol. 9(4):555-563.",NA
"820","45813","Zadorina",1989,NA,"Zadorina, V.M. 1989. Importance of adult insects in the diet of young trout and salmon. J. Ichthyol. 29(1):49-55.",NA
"821","27917","Keeley",1997,NA,"Keeley, E.R.; Grant, J.W.A. 1997. Allometry of diet selectivity in juvenile Atlantic salmon (<i>Salmo salar</i>). Can. J. Fish. Aquat. Sci. 54(8):1894-1902.",NA
"822","42132","Lyse",1998,NA,"Lyse, A.A.; Stefansson, S.O.; Fernö, A. 1998. Behaviour and diet of sea trout post-smolts in a Norwegian fjord system. J. Fish Biol. 52(5):923-936.",NA
"823","44166","Yevsin",1979,NA,"Yevsin, V.N.; Ivanov, N.O. 1979. The summer feeding of brown trout, <i>Salmo trutta</i>, in the Pulon'ga river (Kola Peninsula). J. Ichthyol. 19(6):122-127.",NA
"824","42762","Kreivi",1999,NA,"Kreivi, P.; Muotka, T.; Huusko, A.; Mäki-Petäys, A.; Huhta, A.; Meissner, K. 1999. Diel feeding periodicity, daily ration and prey selectivity in juvenile brown trout in a subarctic river. J. Fish Biol. 55(3):553-571.",NA
"825","12055","Horton",1961,NA,"Horton, A. 1961. The bionomics of brown trout in a Dartmoor stream. J. Anim. Ecol. 30:311-338.",NA
"826","28074","Morton",1982,NA,"Morton, W.M. 1982. Comparative catches and food habits of dolly varden and arctic chars, <i>Salvelinus malma</i> and <i>S. alpinus</i>, at Karluk, Alaska, in 1939-1941. Environ. Biol. Fishes 7(1):7-28.",NA
"827","42336","Wilhelm",1999,NA,"Wilhelm, F.M.; Parker, B.R.; Schindler, D.W.; Donald, D.B. 1999. Seasonal food habits of bull trout from a small alpine lake in the Canadian rocky mountains. Trans. Am. Fish. Soc. 128(6):1176-1192.",NA
"828","74723","Sever",2005,NA,"Sever, T.M.; Bayhan, B.; Taskavak, E. 2005. A preliminary study on the feeding regime of European pilchard (<i>Sardina pilchardus Walbaum 1792</i>) in Izmir Bay, Turkey, Eastern Aegean Sea. NAGA, WorldFish Center Quarterly, Vol. 28, No. 3 & 4, Jul-Dec 2005.",NA
